"year","common_name","sci_name","count"
"2011","Ring-necked Duck","Aythya collaris",13
"2012","Ring-necked Duck","Aythya collaris",1
"2013","Ring-necked Duck","Aythya collaris",NA
"2014","Ring-necked Duck","Aythya collaris",2
"2015","Ring-necked Duck","Aythya collaris",NA
"2016","Ring-necked Duck","Aythya collaris",NA
"2017","Ring-necked Duck","Aythya collaris",NA
"2018","Ring-necked Duck","Aythya collaris",1
"2019","Ring-necked Duck","Aythya collaris",NA
"2020","Ring-necked Duck","Aythya collaris",NA
"2021","Ring-necked Duck","Aythya collaris",NA
"2022","Ring-necked Duck","Aythya collaris",NA
"2023","Ring-necked Duck","Aythya collaris",NA
"2024","Ring-necked Duck","Aythya collaris",NA
"1923","Greater Scaup","Aythya marila",NA
"1928","Greater Scaup","Aythya marila",NA
"1929","Greater Scaup","Aythya marila",NA
"1930","Greater Scaup","Aythya marila",NA
"1931","Greater Scaup","Aythya marila",NA
"1932","Greater Scaup","Aythya marila",NA
"1933","Greater Scaup","Aythya marila",NA
"1934","Greater Scaup","Aythya marila",NA
"1935","Greater Scaup","Aythya marila",NA
"1936","Greater Scaup","Aythya marila",NA
"1937","Greater Scaup","Aythya marila",NA
"1938","Greater Scaup","Aythya marila",NA
"1940","Greater Scaup","Aythya marila",NA
"1941","Greater Scaup","Aythya marila",NA
"1943","Greater Scaup","Aythya marila",NA
"1944","Greater Scaup","Aythya marila",NA
"1945","Greater Scaup","Aythya marila",NA
"1946","Greater Scaup","Aythya marila",NA
"1947","Greater Scaup","Aythya marila",NA
"1948","Greater Scaup","Aythya marila",66
"1950","Greater Scaup","Aythya marila",NA
"1951","Greater Scaup","Aythya marila",NA
"1952","Greater Scaup","Aythya marila",7
"1953","Greater Scaup","Aythya marila",NA
"1954","Greater Scaup","Aythya marila",NA
"1956","Greater Scaup","Aythya marila",NA
"1957","Greater Scaup","Aythya marila",NA
"1958","Greater Scaup","Aythya marila",NA
"1959","Greater Scaup","Aythya marila",NA
"1960","Greater Scaup","Aythya marila",NA
"1961","Greater Scaup","Aythya marila",NA
"1962","Greater Scaup","Aythya marila",NA
"1963","Greater Scaup","Aythya marila",NA
"1964","Greater Scaup","Aythya marila",NA
"1965","Greater Scaup","Aythya marila",NA
"1966","Greater Scaup","Aythya marila",NA
"1967","Greater Scaup","Aythya marila",NA
"1968","Greater Scaup","Aythya marila",NA
"1969","Greater Scaup","Aythya marila",NA
"1970","Greater Scaup","Aythya marila",NA
"1971","Greater Scaup","Aythya marila",NA
"1972","Greater Scaup","Aythya marila",NA
"1973","Greater Scaup","Aythya marila",NA
"1974","Greater Scaup","Aythya marila",NA
"1975","Greater Scaup","Aythya marila",NA
"1976","Greater Scaup","Aythya marila",NA
"1977","Greater Scaup","Aythya marila",5
"1978","Greater Scaup","Aythya marila",NA
"1979","Greater Scaup","Aythya marila",NA
"1980","Greater Scaup","Aythya marila",NA
"1981","Greater Scaup","Aythya marila",NA
"1982","Greater Scaup","Aythya marila",NA
"1983","Greater Scaup","Aythya marila",NA
"1984","Greater Scaup","Aythya marila",NA
"1985","Greater Scaup","Aythya marila",NA
"1986","Greater Scaup","Aythya marila",NA
"1987","Greater Scaup","Aythya marila",NA
"1988","Greater Scaup","Aythya marila",NA
"1989","Greater Scaup","Aythya marila",NA
"1990","Greater Scaup","Aythya marila",NA
"1991","Greater Scaup","Aythya marila",NA
"1992","Greater Scaup","Aythya marila",NA
"1993","Greater Scaup","Aythya marila",NA
"1994","Greater Scaup","Aythya marila",NA
"1995","Greater Scaup","Aythya marila",NA
"1996","Greater Scaup","Aythya marila",NA
"1997","Greater Scaup","Aythya marila",NA
"1998","Greater Scaup","Aythya marila",NA
"1999","Greater Scaup","Aythya marila",NA
"2000","Greater Scaup","Aythya marila",NA
"2001","Greater Scaup","Aythya marila",NA
"2002","Greater Scaup","Aythya marila",NA
"2003","Greater Scaup","Aythya marila",NA
"2004","Greater Scaup","Aythya marila",NA
"2005","Greater Scaup","Aythya marila",NA
"2006","Greater Scaup","Aythya marila",NA
"2007","Greater Scaup","Aythya marila",NA
"2008","Greater Scaup","Aythya marila",NA
"2009","Greater Scaup","Aythya marila",NA
"2010","Greater Scaup","Aythya marila",NA
"2011","Greater Scaup","Aythya marila",NA
"2012","Greater Scaup","Aythya marila",NA
"2013","Greater Scaup","Aythya marila",NA
"2014","Greater Scaup","Aythya marila",NA
"2015","Greater Scaup","Aythya marila",NA
"2016","Greater Scaup","Aythya marila",NA
"2017","Greater Scaup","Aythya marila",NA
"2018","Greater Scaup","Aythya marila",NA
"2019","Greater Scaup","Aythya marila",NA
"2020","Greater Scaup","Aythya marila",NA
"2021","Greater Scaup","Aythya marila",NA
"2022","Greater Scaup","Aythya marila",NA
"2023","Greater Scaup","Aythya marila",NA
"2024","Greater Scaup","Aythya marila",NA
"1923","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1928","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1929","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1930","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1931","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1932","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1933","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1934","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1935","Greater/Lesser Scaup","Aythya marila/affinis",5
"1936","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1937","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1938","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1940","Greater/Lesser Scaup","Aythya marila/affinis",20
"1941","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1943","Greater/Lesser Scaup","Aythya marila/affinis",6
"1944","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1945","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1946","Greater/Lesser Scaup","Aythya marila/affinis",1
"1947","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1948","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1950","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1951","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1952","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1953","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1954","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1956","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1957","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1958","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1959","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1960","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1961","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1962","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1963","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1964","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1965","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1966","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1967","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1968","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1969","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1970","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1971","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1972","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1973","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1974","Greater/Lesser Scaup","Aythya marila/affinis",1
"1975","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1976","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1977","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1978","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1979","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1980","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1981","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1982","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1983","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1984","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1985","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1986","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1987","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1988","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1989","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1990","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1991","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1992","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1993","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1994","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1995","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1996","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1997","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1998","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1999","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2000","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2001","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2002","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2003","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2004","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2005","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2006","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2007","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2008","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2009","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2010","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2011","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2012","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2013","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2014","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2015","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2016","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2017","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2018","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2019","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2020","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2021","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2022","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2023","Greater/Lesser Scaup","Aythya marila/affinis",NA
"2024","Greater/Lesser Scaup","Aythya marila/affinis",NA
"1923","Canvasback","Aythya valisineria",NA
"1928","Canvasback","Aythya valisineria",NA
"1929","Canvasback","Aythya valisineria",NA
"1930","Canvasback","Aythya valisineria",NA
"1931","Canvasback","Aythya valisineria",NA
"1932","Canvasback","Aythya valisineria",3
"1933","Canvasback","Aythya valisineria",NA
"1934","Canvasback","Aythya valisineria",NA
"1935","Canvasback","Aythya valisineria",NA
"1936","Canvasback","Aythya valisineria",NA
"1937","Canvasback","Aythya valisineria",NA
"1938","Canvasback","Aythya valisineria",NA
"1940","Canvasback","Aythya valisineria",NA
"1941","Canvasback","Aythya valisineria",NA
"1943","Canvasback","Aythya valisineria",NA
"1944","Canvasback","Aythya valisineria",NA
"1945","Canvasback","Aythya valisineria",NA
"1946","Canvasback","Aythya valisineria",NA
"1947","Canvasback","Aythya valisineria",NA
"1948","Canvasback","Aythya valisineria",NA
"1950","Canvasback","Aythya valisineria",NA
"1951","Canvasback","Aythya valisineria",NA
"1952","Canvasback","Aythya valisineria",1
"1953","Canvasback","Aythya valisineria",NA
"1954","Canvasback","Aythya valisineria",NA
"1956","Canvasback","Aythya valisineria",NA
"1957","Canvasback","Aythya valisineria",3
"1958","Canvasback","Aythya valisineria",8
"1959","Canvasback","Aythya valisineria",NA
"1960","Canvasback","Aythya valisineria",NA
"1961","Canvasback","Aythya valisineria",NA
"1962","Canvasback","Aythya valisineria",NA
"1963","Canvasback","Aythya valisineria",NA
"1964","Canvasback","Aythya valisineria",NA
"1965","Canvasback","Aythya valisineria",NA
"1966","Canvasback","Aythya valisineria",NA
"1967","Canvasback","Aythya valisineria",NA
"1968","Canvasback","Aythya valisineria",NA
"1969","Canvasback","Aythya valisineria",1
"1970","Canvasback","Aythya valisineria",NA
"1971","Canvasback","Aythya valisineria",1
"1972","Canvasback","Aythya valisineria",NA
"1973","Canvasback","Aythya valisineria",NA
"1974","Canvasback","Aythya valisineria",6
"1975","Canvasback","Aythya valisineria",2
"1976","Canvasback","Aythya valisineria",NA
"1977","Canvasback","Aythya valisineria",NA
"1978","Canvasback","Aythya valisineria",NA
"1979","Canvasback","Aythya valisineria",5
"1980","Canvasback","Aythya valisineria",3
"1981","Canvasback","Aythya valisineria",2
"1982","Canvasback","Aythya valisineria",2
"1983","Canvasback","Aythya valisineria",2
"1984","Canvasback","Aythya valisineria",NA
"1985","Canvasback","Aythya valisineria",NA
"1986","Canvasback","Aythya valisineria",NA
"1987","Canvasback","Aythya valisineria",NA
"1988","Canvasback","Aythya valisineria",NA
"1989","Canvasback","Aythya valisineria",NA
"1990","Canvasback","Aythya valisineria",NA
"1991","Canvasback","Aythya valisineria",NA
"1992","Canvasback","Aythya valisineria",NA
"1993","Canvasback","Aythya valisineria",NA
"1994","Canvasback","Aythya valisineria",NA
"1995","Canvasback","Aythya valisineria",NA
"1996","Canvasback","Aythya valisineria",NA
"1997","Canvasback","Aythya valisineria",NA
"1998","Canvasback","Aythya valisineria",NA
"1999","Canvasback","Aythya valisineria",NA
"2000","Canvasback","Aythya valisineria",2
"2001","Canvasback","Aythya valisineria",NA
"2002","Canvasback","Aythya valisineria",NA
"2003","Canvasback","Aythya valisineria",NA
"2004","Canvasback","Aythya valisineria",NA
"2005","Canvasback","Aythya valisineria",NA
"2006","Canvasback","Aythya valisineria",NA
"2007","Canvasback","Aythya valisineria",NA
"2008","Canvasback","Aythya valisineria",NA
"2009","Canvasback","Aythya valisineria",NA
"2010","Canvasback","Aythya valisineria",NA
"2011","Canvasback","Aythya valisineria",NA
"2012","Canvasback","Aythya valisineria",NA
"2013","Canvasback","Aythya valisineria",NA
"2014","Canvasback","Aythya valisineria",NA
"2015","Canvasback","Aythya valisineria",NA
"2016","Canvasback","Aythya valisineria",NA
"2017","Canvasback","Aythya valisineria",NA
"2018","Canvasback","Aythya valisineria",NA
"2019","Canvasback","Aythya valisineria",NA
"2020","Canvasback","Aythya valisineria",NA
"2021","Canvasback","Aythya valisineria",NA
"2022","Canvasback","Aythya valisineria",NA
"2023","Canvasback","Aythya valisineria",NA
"2024","Canvasback","Aythya valisineria",NA
"1923","Tufted Titmouse","Baeolophus bicolor",2
"1928","Tufted Titmouse","Baeolophus bicolor",8
"1929","Tufted Titmouse","Baeolophus bicolor",6
"1930","Tufted Titmouse","Baeolophus bicolor",11
"1931","Tufted Titmouse","Baeolophus bicolor",9
"1932","Tufted Titmouse","Baeolophus bicolor",18
"1933","Tufted Titmouse","Baeolophus bicolor",27
"1934","Tufted Titmouse","Baeolophus bicolor",16
"1935","Tufted Titmouse","Baeolophus bicolor",34
"1936","Tufted Titmouse","Baeolophus bicolor",23
"1937","Tufted Titmouse","Baeolophus bicolor",43
"1938","Tufted Titmouse","Baeolophus bicolor",19
"1940","Tufted Titmouse","Baeolophus bicolor",29
"1941","Tufted Titmouse","Baeolophus bicolor",32
"1943","Tufted Titmouse","Baeolophus bicolor",12
"1944","Tufted Titmouse","Baeolophus bicolor",36
"1945","Tufted Titmouse","Baeolophus bicolor",NA
"1946","Tufted Titmouse","Baeolophus bicolor",32
"1947","Tufted Titmouse","Baeolophus bicolor",19
"1948","Tufted Titmouse","Baeolophus bicolor",37
"1950","Tufted Titmouse","Baeolophus bicolor",41
"1951","Tufted Titmouse","Baeolophus bicolor",30
"1952","Tufted Titmouse","Baeolophus bicolor",16
"1953","Tufted Titmouse","Baeolophus bicolor",105
"1954","Tufted Titmouse","Baeolophus bicolor",20
"1956","Tufted Titmouse","Baeolophus bicolor",51
"1957","Tufted Titmouse","Baeolophus bicolor",71
"1958","Tufted Titmouse","Baeolophus bicolor",25
"1959","Tufted Titmouse","Baeolophus bicolor",72
"1960","Tufted Titmouse","Baeolophus bicolor",95
"1961","Tufted Titmouse","Baeolophus bicolor",75
"1962","Tufted Titmouse","Baeolophus bicolor",59
"1963","Tufted Titmouse","Baeolophus bicolor",56
"1964","Tufted Titmouse","Baeolophus bicolor",69
"1965","Tufted Titmouse","Baeolophus bicolor",100
"1966","Tufted Titmouse","Baeolophus bicolor",120
"1967","Tufted Titmouse","Baeolophus bicolor",110
"1968","Tufted Titmouse","Baeolophus bicolor",64
"1969","Tufted Titmouse","Baeolophus bicolor",100
"1970","Tufted Titmouse","Baeolophus bicolor",57
"1971","Tufted Titmouse","Baeolophus bicolor",75
"1972","Tufted Titmouse","Baeolophus bicolor",92
"1973","Tufted Titmouse","Baeolophus bicolor",103
"1974","Tufted Titmouse","Baeolophus bicolor",98
"1975","Tufted Titmouse","Baeolophus bicolor",182
"1976","Tufted Titmouse","Baeolophus bicolor",242
"1977","Tufted Titmouse","Baeolophus bicolor",192
"1978","Tufted Titmouse","Baeolophus bicolor",225
"1979","Tufted Titmouse","Baeolophus bicolor",263
"1980","Tufted Titmouse","Baeolophus bicolor",270
"1981","Tufted Titmouse","Baeolophus bicolor",266
"1982","Tufted Titmouse","Baeolophus bicolor",240
"1983","Tufted Titmouse","Baeolophus bicolor",209
"1984","Tufted Titmouse","Baeolophus bicolor",226
"1985","Tufted Titmouse","Baeolophus bicolor",227
"1986","Tufted Titmouse","Baeolophus bicolor",156
"1987","Tufted Titmouse","Baeolophus bicolor",129
"1988","Tufted Titmouse","Baeolophus bicolor",191
"1989","Tufted Titmouse","Baeolophus bicolor",70
"1990","Tufted Titmouse","Baeolophus bicolor",221
"1991","Tufted Titmouse","Baeolophus bicolor",330
"1992","Tufted Titmouse","Baeolophus bicolor",229
"1993","Tufted Titmouse","Baeolophus bicolor",211
"1994","Tufted Titmouse","Baeolophus bicolor",163
"1995","Tufted Titmouse","Baeolophus bicolor",279
"1996","Tufted Titmouse","Baeolophus bicolor",320
"1997","Tufted Titmouse","Baeolophus bicolor",391
"1998","Tufted Titmouse","Baeolophus bicolor",355
"1999","Tufted Titmouse","Baeolophus bicolor",314
"2000","Tufted Titmouse","Baeolophus bicolor",397
"2001","Tufted Titmouse","Baeolophus bicolor",416
"2002","Tufted Titmouse","Baeolophus bicolor",386
"2003","Tufted Titmouse","Baeolophus bicolor",439
"2004","Tufted Titmouse","Baeolophus bicolor",364
"2005","Tufted Titmouse","Baeolophus bicolor",320
"2006","Tufted Titmouse","Baeolophus bicolor",357
"2007","Tufted Titmouse","Baeolophus bicolor",384
"2008","Tufted Titmouse","Baeolophus bicolor",318
"2009","Tufted Titmouse","Baeolophus bicolor",441
"2010","Tufted Titmouse","Baeolophus bicolor",156
"2011","Tufted Titmouse","Baeolophus bicolor",564
"2012","Tufted Titmouse","Baeolophus bicolor",464
"2013","Tufted Titmouse","Baeolophus bicolor",511
"2014","Tufted Titmouse","Baeolophus bicolor",505
"2015","Tufted Titmouse","Baeolophus bicolor",379
"2016","Tufted Titmouse","Baeolophus bicolor",510
"2017","Tufted Titmouse","Baeolophus bicolor",376
"2018","Tufted Titmouse","Baeolophus bicolor",365
"2019","Tufted Titmouse","Baeolophus bicolor",538
"2020","Tufted Titmouse","Baeolophus bicolor",583
